Date,Inflation rate,Exchange rate,Immigration,House price index,GDP,Interest rate,Close,Unemployment
2013-06-16,-0.173846153846154,0.754615384615385,22.18653846153846,61.1,11.9161538461538,0.0,3915.5400390625,13.5384615384615
2013-06-23,-0.209230769230769,0.753076923076923,22.20769230769231,61.4,12.1007692307692,0.0,3884.01000976563,13.4623076923077
2013-06-30,-0.244615384615385,0.751538461538462,22.228846153846156,61.7,12.2853846153846,0.0,3963.330078125,13.3861538461538
2013-07-07,-0.28,0.75,22.25,62.0,12.47,0.0,4001.02001953125,13.31
2013-07-14,-0.227692307692308,0.748461538461539,22.271153846153847,62.2,11.1192307692308,0.0,4054.7900390625,13.2715384615385
2013-07-21,-0.175384615384615,0.746923076923077,22.29230769230769,62.4,9.76846153846154,0.0,4080.93994140625,13.2330769230769
2013-07-28,-0.123076923076923,0.745384615384615,22.31346153846154,62.6,8.41769230769231,0.0,4079.65991210938,13.1946153846154
2013-08-04,-0.0707692307692308,0.743846153846154,22.334615384615383,62.8,7.06692307692308,0.0,4203.1201171875,13.1561538461538
2013-08-11,-0.0184615384615385,0.742307692307692,22.35576923076923,63.05,5.71615384615385,0.0,4266.47998046875,13.1176923076923
2013-08-18,0.0338461538461539,0.740769230769231,22.37692307692308,63.3,4.36538461538462,0.0,4180.419921875,13.0792307692308
2013-08-25,0.0861538461538461,0.739230769230769,22.398076923076925,63.55,3.01461538461538,0.0,4225.2900390625,13.0407692307692
2013-09-01,0.138461538461538,0.737692307692308,22.41923076923077,63.8,1.66384615384615,0.0,4190.169921875,13.0023076923077
2013-09-08,0.190769230769231,0.736153846153846,22.440384615384616,63.88,0.313076923076922,0.0,4225.3798828125,12.9638461538462
2013-09-15,0.243076923076923,0.734615384615385,22.461538461538463,63.96,-1.03769230769231,0.0,4209.41015625,12.9253846153846
2013-09-22,0.295384615384615,0.733076923076923,22.482692307692307,64.04,-2.38846153846154,0.0,4266.259765625,12.8869230769231
2013-09-29,0.347692307692308,0.731538461538462,22.503846153846155,64.12,-3.73923076923077,0.0,4240.759765625,12.8484615384615
2013-10-06,0.4,0.73,22.525,64.2,-5.09,0.0,4278.35009765625,12.81
2013-10-13,0.413076923076923,0.73,22.54615384615385,64.275,-3.25153846153846,0.0,4253.68017578125,12.8069230769231
2013-10-20,0.426153846153846,0.73,22.567307692307693,64.35,-1.41307692307692,0.0,4392.39990234375,12.8038461538462
2013-10-27,0.439230769230769,0.73,22.588461538461537,64.425,0.425384615384615,0.0,4331.60986328125,12.8007692307692
2013-11-03,0.452307692307692,0.73,22.609615384615385,64.5,2.26384615384615,0.0,4392.43017578125,12.7976923076923
2013-11-10,0.465384615384615,0.73,22.630769230769232,64.7,4.10230769230769,0.0,4437.08984375,12.7946153846154
2013-11-17,0.478461538461538,0.73,22.65192307692308,64.9,5.94076923076923,0.0,4479.5,12.7915384615385
2013-11-24,0.491538461538462,0.73,22.673076923076923,65.1,7.77923076923077,0.0,4441.9599609375,12.7884615384615
2013-12-01,0.504615384615385,0.73,22.69423076923077,65.3,9.61769230769231,0.0,4509.919921875,12.7853846153846
2013-12-08,0.517692307692308,0.73,22.71538461538461,65.32,11.4561538461538,0.0,4388.3701171875,12.7823076923077
2013-12-15,0.530769230769231,0.73,22.736538461538466,65.34,13.2946153846154,0.0,4335.60009765625,12.7792307692308
2013-12-22,0.543846153846154,0.73,22.75769230769231,65.36,15.1330769230769,0.0,4492.89990234375,12.7761538461538
2013-12-29,0.556923076923077,0.73,22.778846153846157,65.38,16.9715384615385,0.0,4548.89990234375,12.7730769230769
2014-01-05,0.57,0.73,22.8,65.4,18.81,0.0,4585.25,12.77
2014-01-12,0.575384615384615,0.73,22.873076923076923,65.45,18.3,-0.0076923076923076,4735.009765625,12.72
2014-01-19,0.580769230769231,0.73,22.946153846153848,65.5,17.79,-0.0153846153846154,4831.18017578125,12.67
2014-01-26,0.586153846153846,0.73,23.01923076923077,65.55,17.28,-0.0230769230769231,4716.72998046875,12.62
2014-02-02,0.591538461538462,0.73,23.09230769230769,65.6,16.77,-0.0307692307692308,4652.2998046875,12.57
2014-02-09,0.596923076923077,0.73,23.165384615384617,65.725,16.26,-0.0384615384615385,4829.77001953125,12.52
2014-02-16,0.602307692307692,0.73,23.23846153846154,65.85,15.75,-0.0461538461538462,4929.8798828125,12.47
2014-02-23,0.607692307692308,0.73,23.31153846153846,65.975,15.24,-0.0538461538461539,5004.85009765625,12.42
2014-03-02,0.613076923076923,0.73,23.384615384615387,66.1,14.73,-0.0615384615384615,5195.97021484375,12.37
2014-03-09,0.618461538461539,0.73,23.45769230769231,66.38,14.22,-0.0692307692307692,5051.56005859375,12.32
2014-03-16,0.623846153846154,0.73,23.53076923076923,66.66,13.71,-0.0769230769230769,4875.3701171875,12.27
2014-03-23,0.629230769230769,0.73,23.60384615384616,66.94,13.2,-0.0846153846153846,4914.8701171875,12.22
2014-03-30,0.634615384615385,0.73,23.67692307692308,67.22,12.69,-0.0923076923076923,4990.990234375,12.17
2014-04-06,0.64,0.73,23.75,67.5,12.18,-0.1,5116.330078125,12.12
2014-04-13,0.654615384615385,0.731538461538462,23.823076923076925,67.95,11.5038461538462,-0.107692307692308,4939.3701171875,12.0815384615385
2014-04-20,0.669230769230769,0.733076923076923,23.896153846153847,68.4,10.8276923076923,-0.115384615384615,4906.77978515625,12.0430769230769
2014-04-27,0.683846153846154,0.734615384615385,23.96923076923077,68.85,10.1515384615385,-0.123076923076923,4876.64990234375,12.0046153846154
2014-05-04,0.698461538461539,0.736153846153846,24.04230769230769,69.3,9.47538461538462,-0.130769230769231,4927.330078125,11.9661538461538
2014-05-11,0.713076923076923,0.737692307692308,24.115384615384617,69.8,8.79923076923077,-0.138461538461538,4877.56005859375,11.9276923076923
2014-05-18,0.727692307692308,0.739230769230769,24.18846153846154,70.3,8.12307692307692,-0.146153846153846,4654.08984375,11.8892307692308
2014-05-25,0.742307692307692,0.740769230769231,24.261538461538464,70.8,7.44692307692308,-0.153846153846154,4836.3798828125,11.8507692307692
2014-06-01,0.756923076923077,0.742307692307692,24.334615384615383,71.3,6.77076923076923,-0.161538461538462,4898.77001953125,11.8123076923077
2014-06-08,0.771538461538462,0.743846153846154,24.407692307692308,71.74,6.09461538461539,-0.169230769230769,5012.39990234375,11.7738461538462
2014-06-15,0.786153846153846,0.745384615384615,24.480769230769237,72.18,5.41846153846154,-0.176923076923077,4897.14013671875,11.7353846153846
2014-06-22,0.800769230769231,0.746923076923077,24.553846153846155,72.62,4.74230769230769,-0.184615384615385,4812.919921875,11.6969230769231
2014-06-29,0.815384615384615,0.748461538461539,24.62692307692308,73.06,4.06615384615385,-0.192307692307692,4723.97021484375,11.6584615384615
2014-07-06,0.83,0.75,24.700000000000003,73.5,3.39,-0.2,4806.41015625,11.62
2014-07-13,0.826153846153846,0.753846153846154,24.773076923076925,73.85,3.18384615384615,-0.2,4657.14013671875,11.5607692307692
2014-07-20,0.822307692307692,0.757692307692308,24.846153846153847,74.2,2.97769230769231,-0.2,4700.7099609375,11.5015384615385
2014-07-27,0.818461538461539,0.761538461538462,24.91923076923077,74.55,2.77153846153846,-0.2,4716.8701171875,11.4423076923077
2014-08-03,0.814615384615385,0.765384615384615,24.99230769230769,74.9,2.56538461538462,-0.2,4614.85009765625,11.3830769230769
2014-08-10,0.810769230769231,0.769230769230769,25.065384615384616,75.22,2.35923076923077,-0.2,4530.97021484375,11.3238461538462
2014-08-17,0.806923076923077,0.773076923076923,25.13846153846154,75.54,2.15307692307692,-0.2,4672.58984375,11.2646153846154
2014-08-24,0.803076923076923,0.776923076923077,25.211538461538463,75.86,1.94692307692308,-0.2,4692.02001953125,11.2053846153846
2014-08-31,0.799230769230769,0.780769230769231,25.284615384615385,76.18,1.74076923076923,-0.2,4783.1298828125,11.1461538461538
2014-09-07,0.795384615384615,0.784615384615385,25.35769230769231,76.5,1.53461538461538,-0.2,4954.240234375,11.0869230769231
2014-09-14,0.791538461538462,0.788461538461539,25.430769230769236,76.7,1.32846153846154,-0.2,4901.740234375,11.0276923076923
2014-09-21,0.787692307692308,0.792307692307692,25.503846153846155,76.9,1.12230769230769,-0.2,4865.990234375,10.9684615384615
2014-09-28,0.783846153846154,0.796153846153846,25.57692307692308,77.1,0.916153846153846,-0.2,4826.16015625,10.9092307692308
2014-10-05,0.78,0.8,25.65,77.3,0.71,-0.2,4790.41015625,10.85
2014-10-12,0.826153846153846,0.806923076923077,25.723076923076924,77.375,9.67076923076923,-0.2,4490.0400390625,10.8284615384615
2014-10-19,0.872307692307692,0.813846153846154,25.79615384615385,77.45,18.6315384615385,-0.2,4487.6201171875,10.8069230769231
2014-10-26,0.918461538461538,0.820769230769231,25.86923076923077,77.525,27.5923076923077,-0.2,4666.419921875,10.7853846153846
2014-11-02,0.964615384615385,0.827692307692308,25.942307692307693,77.6,36.5530769230769,-0.2,4763.1298828125,10.7638461538462
2014-11-09,1.01076923076923,0.834615384615385,26.01538461538462,77.48,45.5138461538462,-0.2,4827.66015625,10.7423076923077
2014-11-16,1.05692307692308,0.841538461538462,26.08846153846154,77.36,54.4746153846154,-0.2,4744.77978515625,10.7207692307692
2014-11-23,1.10307692307692,0.848461538461539,26.161538461538463,77.24,63.4353846153846,-0.2,4970.47021484375,10.6992307692308
2014-11-30,1.14923076923077,0.855384615384615,26.234615384615385,77.12,72.3961538461539,-0.2,5071.580078125,10.6776923076923
2014-12-07,1.19538461538462,0.862307692307692,26.30769230769231,77.0,81.3569230769231,-0.2,5325.14990234375,10.6561538461538
2014-12-14,1.24153846153846,0.869230769230769,26.380769230769232,77.075,90.3176923076923,-0.2,5074.31005859375,10.6346153846154
2014-12-21,1.28769230769231,0.876153846153846,26.453846153846158,77.15,99.2784615384615,-0.2,5168.7998046875,10.6130769230769
2014-12-28,1.33384615384615,0.883076923076923,26.52692307692308,77.225,108.239230769231,-0.2,5200.1298828125,10.5915384615385
2015-01-04,1.38,0.89,26.6,77.3,117.2,-0.2,5228.68994140625,10.57
2015-01-11,1.38461538461538,0.890769230769231,26.634615384615387,77.225,107.33,-0.2,5125.39013671875,10.5269230769231
2015-01-18,1.38923076923077,0.891538461538462,26.66923076923077,77.15,97.46,-0.2,5284.10009765625,10.4838461538462
2015-01-25,1.39384615384615,0.892307692307692,26.703846153846158,77.075,87.59,-0.2,5577.81982421875,10.4407692307692
2015-02-01,1.39846153846154,0.893076923076923,26.73846153846154,77.0,77.72,-0.2,5471.52001953125,10.3976923076923
2015-02-08,1.40307692307692,0.893846153846154,26.773076923076925,77.075,67.85,-0.2,5613.3798828125,10.3546153846154
2015-02-15,1.40769230769231,0.894615384615385,26.80769230769231,77.15,57.98,-0.2,5710.759765625,10.3115384615385
2015-02-22,1.41230769230769,0.895384615384615,26.84230769230769,77.225,48.11,-0.2,5768.39990234375,10.2684615384615
2015-03-01,1.41692307692308,0.896153846153846,26.87692307692308,77.3,38.24,-0.2,5977.02978515625,10.2253846153846
2015-03-08,1.42153846153846,0.896923076923077,26.911538461538463,77.42,28.37,-0.2,6021.169921875,10.1823076923077
2015-03-15,1.42615384615385,0.897692307692308,26.946153846153848,77.54,18.5,-0.2,6212.10986328125,10.1392307692308
2015-03-22,1.43076923076923,0.898461538461539,26.98076923076923,77.66,8.63,-0.2,6183.8798828125,10.0961538461538
2015-03-29,1.43538461538462,0.899230769230769,27.015384615384612,77.78,-1.24000000000001,-0.2,6006.47998046875,10.0530769230769
2015-04-05,1.44,0.9,27.05,77.9,-11.11,-0.2,6025.58984375,10.01
2015-04-12,1.46846153846154,0.9,27.084615384615383,78.125,-9.42538461538462,-0.2,6232.2900390625,9.97307692307692
2015-04-19,1.49692307692308,0.9,27.11923076923077,78.35,-7.74076923076923,-0.2,6249.31982421875,9.93615384615385
2015-04-26,1.52538461538462,0.9,27.153846153846157,78.575,-6.05615384615385,-0.2,6298.35986328125,9.89923076923077
2015-05-03,1.55384615384615,0.9,27.18846153846154,78.8,-4.37153846153846,-0.2,6067.080078125,9.86230769230769
2015-05-10,1.58230769230769,0.9,27.223076923076924,79.06,-2.68692307692308,-0.2,6229.6201171875,9.82538461538462
2015-05-17,1.61076923076923,0.9,27.25769230769231,79.32,-1.00230769230769,-0.2,6185.97021484375,9.78846153846154
2015-05-24,1.63923076923077,0.9,27.29230769230769,79.58,0.682307692307692,-0.2,6273.56005859375,9.75153846153846
2015-05-31,1.66769230769231,0.9,27.32692307692308,79.84,2.36692307692308,-0.2,6274.60009765625,9.71461538461538
2015-06-07,1.69615384615385,0.9,27.361538461538466,80.1,4.05153846153846,-0.2,6102.47998046875,9.67769230769231
2015-06-14,1.72461538461538,0.9,27.396153846153847,80.25,5.73615384615384,-0.2,6210.080078125,9.64076923076923
2015-06-21,1.75307692307692,0.9,27.43076923076923,80.4,7.42076923076923,-0.2,6270.89990234375,9.60384615384615
2015-06-28,1.78153846153846,0.9,27.46538461538461,80.55,9.10538461538462,-0.2,6367.669921875,9.56692307692308
2015-07-05,1.81,0.9,27.5,80.7,10.79,-0.2,6233.58984375,9.53
2015-07-12,1.80384615384615,0.900769230769231,27.534615384615385,80.95,10.31,-0.207692307692308,6278.64990234375,9.52153846153846
2015-07-19,1.79769230769231,0.901538461538462,27.56923076923077,81.2,9.83,-0.215384615384615,6480.8701171875,9.51307692307692
2015-07-26,1.79153846153846,0.902307692307692,27.603846153846156,81.45,9.35,-0.223076923076923,6482.52978515625,9.50461538461538
2015-08-02,1.78538461538462,0.903076923076923,27.638461538461534,81.7,8.87,-0.230769230769231,6512.77001953125,9.49615384615385
2015-08-09,1.77923076923077,0.903846153846154,27.673076923076923,81.76,8.39,-0.238461538461538,6584.169921875,9.48769230769231
2015-08-16,1.77307692307692,0.904615384615385,27.70769230769231,81.82,7.91,-0.246153846153846,6520.60986328125,9.47923076923077
2015-08-23,1.76692307692308,0.905384615384616,27.74230769230769,81.88,7.43,-0.253846153846154,6173.990234375,9.47076923076923
2015-08-30,1.76076923076923,0.906153846153846,27.77692307692308,81.94,6.95,-0.261538461538462,6309.18017578125,9.46230769230769
2015-09-06,1.75461538461538,0.906923076923077,27.81153846153846,82.0,6.47,-0.269230769230769,6314.56982421875,9.45384615384615
2015-09-13,1.74846153846154,0.907692307692308,27.846153846153847,82.225,5.99,-0.276923076923077,6447.56005859375,9.44538461538462
2015-09-20,1.74230769230769,0.908461538461539,27.880769230769232,82.45,5.51,-0.284615384615385,6467.169921875,9.43692307692308
2015-09-27,1.73615384615385,0.909230769230769,27.91538461538461,82.675,5.03,-0.292307692307692,6304.27978515625,9.42846153846154
2015-10-04,1.73,0.91,27.95,82.9,4.55,-0.3,6091.259765625,9.42
2015-10-11,1.66923076923077,0.91,27.984615384615385,82.825,3.45153846153846,-0.307692307692308,6136.490234375,9.37846153846154
2015-10-18,1.60846153846154,0.91,28.01923076923077,82.75,2.35307692307692,-0.315384615384615,6287.259765625,9.33692307692308
2015-10-25,1.54769230769231,0.91,28.053846153846152,82.675,1.25461538461538,-0.323076923076923,6523.81982421875,9.29538461538462
2015-11-01,1.48692307692308,0.91,28.088461538461537,82.6,0.156153846153845,-0.330769230769231,6428.5498046875,9.25384615384616
2015-11-08,1.42615384615385,0.91,28.123076923076923,82.58,-0.942307692307693,-0.338461538461539,6600.2900390625,9.21230769230769
2015-11-15,1.36538461538462,0.91,28.157692307692308,82.56,-2.04076923076923,-0.346153846153846,6475.759765625,9.17076923076923
2015-11-22,1.30461538461538,0.91,28.19230769230769,82.54,-3.13923076923077,-0.353846153846154,6714.3701171875,9.12923076923077
2015-11-29,1.24384615384615,0.91,28.226923076923075,82.52,-4.23769230769231,-0.361538461538462,6798.580078125,9.08769230769231
2015-12-06,1.18307692307692,0.91,28.26153846153846,82.5,-5.33615384615385,-0.369230769230769,6753.02001953125,9.04615384615385
2015-12-13,1.12230769230769,0.91,28.29615384615385,82.675,-6.43461538461539,-0.376923076923077,6628.14990234375,9.00461538461539
2015-12-20,1.06153846153846,0.91,28.330769230769228,82.85,-7.53307692307693,-0.384615384615385,6747.990234375,8.96307692307692
2015-12-27,1.00076923076923,0.91,28.365384615384613,83.025,-8.63153846153846,-0.392307692307692,6746.72021484375,8.92153846153846
2016-01-03,0.94,0.91,28.4,83.2,-9.73,-0.4,6791.68017578125,8.88
2016-01-10,0.95,0.908461538461539,28.45,83.1,-8.68769230769231,-0.4,6566.4501953125,8.87307692307692
2016-01-17,0.96,0.906923076923077,28.5,83.0,-7.64538461538462,-0.4,6322.2998046875,8.86615384615385
2016-01-24,0.97,0.905384615384616,28.55,82.9,-6.60307692307692,-0.4,6356.18017578125,8.85923076923077
2016-01-31,0.98,0.903846153846154,28.6,82.8,-5.56076923076923,-0.4,6343.240234375,8.85230769230769
2016-02-07,0.99,0.902307692307692,28.65,82.7,-4.51846153846154,-0.4,6075.7099609375,8.84538461538462
2016-02-14,1.0,0.900769230769231,28.7,82.775,-3.47615384615385,-0.4,5793.41015625,8.83846153846154
2016-02-21,1.01,0.899230769230769,28.75,82.85,-2.43384615384615,-0.4,6125.3701171875,8.83153846153846
2016-02-28,1.02,0.897692307692308,28.8,82.925,-1.39153846153846,-0.4,6240.2900390625,8.82461538461539
2016-03-06,1.03,0.896153846153846,28.85,83.0,-0.349230769230768,-0.4,6363.83984375,8.81769230769231
2016-03-13,1.04,0.894615384615385,28.9,83.125,0.693076923076923,-0.4,6341.75,8.81076923076923
2016-03-20,1.05,0.893076923076923,28.95,83.25,1.73538461538462,-0.4,6191.509765625,8.80384615384615
2016-03-27,1.06,0.891538461538462,29.0,83.375,2.77769230769231,-0.4,6224.81982421875,8.79692307692308
2016-04-03,1.07,0.89,29.05,83.5,3.82,-0.4,6284.43017578125,8.79
2016-04-10,1.03384615384615,0.890769230769231,29.1,83.55,3.57230769230769,-0.4,6189.25,8.74538461538461
2016-04-17,0.997692307692308,0.891538461538462,29.15,83.6,3.32461538461538,-0.4,6211.35986328125,8.70076923076923
2016-04-24,0.961538461538462,0.892307692307692,29.2,83.65,3.07692307692308,-0.4,6123.31982421875,8.65615384615385
2016-05-01,0.925384615384616,0.893076923076923,29.25,83.7,2.82923076923077,-0.4,6161.41015625,8.61153846153846
2016-05-08,0.889230769230769,0.893846153846154,29.3,83.86,2.58153846153846,-0.4,6038.89990234375,8.56692307692308
2016-05-15,0.853076923076923,0.894615384615385,29.35,84.02,2.33384615384615,-0.4,6122.47021484375,8.52230769230769
2016-05-22,0.816923076923077,0.895384615384615,29.4,84.18,2.08615384615385,-0.4,6229.14990234375,8.47769230769231
2016-05-29,0.780769230769231,0.896153846153846,29.45,84.34,1.83846153846154,-0.4,6503.740234375,8.43307692307692
2016-06-05,0.744615384615385,0.896923076923077,29.5,84.5,1.59076923076923,-0.4,6402.5498046875,8.38846153846154
2016-06-12,0.708461538461539,0.897692307692308,29.55,84.975,1.34307692307692,-0.4,6228.240234375,8.34384615384616
2016-06-19,0.672307692307692,0.898461538461539,29.6,85.45,1.09538461538462,-0.4,5991.509765625,8.29923076923077
2016-06-26,0.636153846153846,0.899230769230769,29.65,85.925,0.847692307692308,-0.4,5878.22998046875,8.25461538461539
2016-07-03,0.6,0.9,29.7,86.4,0.6,-0.4,5749.9599609375,8.21
2016-07-10,0.558461538461539,0.902307692307692,29.75,86.64,4.51692307692308,-0.4,5580.419921875,8.15923076923077
2016-07-17,0.516923076923077,0.904615384615385,29.8,86.88,8.43384615384615,-0.4,5790.93994140625,8.10846153846154
2016-07-24,0.475384615384615,0.906923076923077,29.85,87.12,12.3507692307692,-0.4,5808.02001953125,8.05769230769231
2016-07-31,0.433846153846154,0.909230769230769,29.9,87.36,16.2676923076923,-0.4,5867.64013671875,8.00692307692308
2016-08-07,0.392307692307692,0.911538461538462,29.95,87.6,20.1846153846154,-0.4,5857.89990234375,7.95615384615385
2016-08-14,0.350769230769231,0.913846153846154,30.0,87.85,24.1015384615385,-0.4,6052.58984375,7.90538461538462
2016-08-21,0.309230769230769,0.916153846153846,30.05,88.1,28.0184615384615,-0.4,6042.89013671875,7.85461538461539
2016-08-28,0.267692307692308,0.918461538461539,30.1,88.35,31.9353846153846,-0.4,6170.2001953125,7.80384615384615
2016-09-04,0.226153846153846,0.920769230769231,30.15,88.6,35.8523076923077,-0.4,6299.31005859375,7.75307692307692
2016-09-11,0.184615384615385,0.923076923076923,30.2,88.725,39.7692307692308,-0.4,6182.6201171875,7.70230769230769
2016-09-18,0.143076923076923,0.925384615384616,30.25,88.85,43.6861538461539,-0.4,6111.4501953125,7.65153846153846
2016-09-25,0.101538461538462,0.927692307692308,30.3,88.975,47.6030769230769,-0.4,6108.85986328125,7.60076923076923
2016-10-02,0.06,0.93,30.35,89.1,51.52,-0.4,6034.830078125,7.55
2016-10-09,0.0561538461538462,0.930769230769231,30.4,89.32,46.7769230769231,-0.4,5839.16015625,7.52384615384615
2016-10-16,0.0523076923076923,0.931538461538462,30.45,89.54,42.0338461538462,-0.4,5907.81005859375,7.49769230769231
2016-10-23,0.0484615384615385,0.932307692307692,30.5,89.76,37.2907692307692,-0.4,6035.81005859375,7.471538461538461
2016-10-30,0.0446153846153846,0.933076923076923,30.55,89.98,32.5476923076923,-0.4,5932.18017578125,7.44538461538462
2016-11-06,0.0407692307692308,0.933846153846154,30.6,90.2,27.8046153846154,-0.4,5919.0498046875,7.4192307692307695
2016-11-13,0.0369230769230769,0.934615384615385,30.65,90.125,23.0615384615385,-0.4,6215.77001953125,7.39307692307692
2016-11-20,0.0330769230769231,0.935384615384615,30.7,90.05,18.3184615384615,-0.4,6294.2099609375,7.36692307692308
2016-11-27,0.0292307692307692,0.936153846153846,30.75,89.975,13.5753846153846,-0.4,6279.68994140625,7.34076923076923
2016-12-04,0.0253846153846154,0.936923076923077,30.8,89.9,8.83230769230769,-0.4,6174.4599609375,7.31461538461539
2016-12-11,0.0215384615384615,0.937692307692308,30.85,90.05,4.08923076923077,-0.4,6440.0498046875,7.28846153846154
2016-12-18,0.0176923076923077,0.938461538461539,30.9,90.2,-0.653846153846153,-0.4,6495.4599609375,7.26230769230769
2016-12-25,0.0138461538461538,0.939230769230769,30.95,90.35,-5.39692307692308,-0.4,6515.990234375,7.23615384615385
2017-01-01,0.01,0.94,31.0,90.5,-10.14,-0.4,6517.240234375,7.21
2017-01-08,0.0123076923076923,0.937692307692308,30.983018867924528,90.54,-9.13,-0.4,6594.31982421875,7.16461538461538
2017-01-15,0.0146153846153846,0.935384615384615,30.966037735849056,90.58,-8.12,-0.4,6658.9501953125,7.11923076923077
2017-01-22,0.0169230769230769,0.933076923076923,30.949056603773585,90.62,-7.11,-0.4,6622.97021484375,7.07384615384615
2017-01-29,0.0192307692307692,0.930769230769231,30.932075471698116,90.66,-6.1,-0.4,6534.02978515625,7.02846153846154
2017-02-05,0.0215384615384615,0.928461538461538,30.91509433962264,90.7,-5.09,-0.4,6510.669921875,6.98307692307692
2017-02-12,0.0238461538461538,0.926153846153846,30.89811320754717,90.8,-4.08,-0.4,6477.830078125,6.93769230769231
2017-02-19,0.0261538461538462,0.923846153846154,30.881132075471697,90.9,-3.07,-0.4,6540.22998046875,6.89230769230769
2017-02-26,0.0284615384615385,0.921538461538462,30.864150943396226,91.0,-2.06,-0.4,6484.39013671875,6.84692307692308
2017-03-05,0.0307692307692308,0.919230769230769,30.847169811320757,91.1,-1.05,-0.4,6672.080078125,6.80153846153846
2017-03-12,0.0330769230769231,0.916923076923077,30.83018867924528,91.175,-0.0400000000000009,-0.4,6678.47998046875,6.75615384615385
2017-03-19,0.0353846153846154,0.914615384615385,30.81320754716981,91.25,0.969999999999999,-0.4,6714.740234375,6.71076923076923
2017-03-26,0.0376923076923077,0.912307692307692,30.79622641509434,91.325,1.98,-0.4,6612.33984375,6.66538461538462
2017-04-02,0.04,0.91,30.779245283018867,91.4,2.99,-0.4,6658.580078125,6.62
2017-04-09,0.0530769230769231,0.905384615384616,30.7622641509434,91.68,4.45846153846154,-0.4,6712.27978515625,6.62230769230769
2017-04-16,0.0661538461538462,0.900769230769231,30.745283018867926,91.96,5.92692307692308,-0.4,6692.27001953125,6.62461538461538
2017-04-23,0.0792307692307692,0.896153846153846,30.72830188679245,92.24,7.39538461538462,-0.4,6739.31005859375,6.62692307692308
2017-04-30,0.0923076923076923,0.891538461538462,30.711320754716983,92.52,8.86384615384615,-0.4,6860.77978515625,6.6292307692307695
2017-05-07,0.105384615384615,0.886923076923077,30.69433962264151,92.8,10.3323076923077,-0.4,7146.759765625,6.63153846153846
2017-05-14,0.118461538461538,0.882307692307692,30.67735849056604,93.125,11.8007692307692,-0.4,7034.1298828125,6.63384615384615
2017-05-21,0.131538461538462,0.877692307692308,30.660377358490567,93.45,13.2692307692308,-0.4,6930.759765625,6.63615384615385
2017-05-28,0.144615384615385,0.873076923076923,30.643396226415096,93.775,14.7376923076923,-0.4,6973.830078125,6.63846153846154
2017-06-04,0.157692307692308,0.868461538461539,30.626415094339624,94.1,16.2061538461538,-0.4,7044.83984375,6.64076923076923
2017-06-11,0.170769230769231,0.863846153846154,30.609433962264152,94.675,17.6746153846154,-0.4,7003.22998046875,6.64307692307692
2017-06-18,0.183846153846154,0.859230769230769,30.59245283018868,95.25,19.1430769230769,-0.4,7016.5498046875,6.64538461538462
2017-06-25,0.196923076923077,0.854615384615385,30.57547169811321,95.825,20.6115384615385,-0.4,6995.56982421875,6.64769230769231
2017-07-02,0.21,0.85,30.558490566037737,96.4,22.08,-0.4,6827.6201171875,6.65
2017-07-09,0.223846153846154,0.85,30.541509433962265,96.7,21.8007692307692,-0.4,6875.2099609375,6.63153846153846
2017-07-16,0.237692307692308,0.85,30.524528301886797,97.0,21.5215384615385,-0.4,6893.47021484375,6.61307692307692
2017-07-23,0.251538461538462,0.85,30.50754716981132,97.3,21.2423076923077,-0.4,6705.490234375,6.59461538461539
2017-07-30,0.265384615384615,0.85,30.49056603773585,97.6,20.9630769230769,-0.4,6663.490234375,6.57615384615385
2017-08-06,0.279230769230769,0.85,30.473584905660378,97.9,20.6838461538462,-0.4,6724.39013671875,6.55769230769231
2017-08-13,0.293076923076923,0.85,30.456603773584902,98.225,20.4046153846154,-0.4,6581.16015625,6.53923076923077
2017-08-20,0.306923076923077,0.85,30.439622641509438,98.55,20.1253846153846,-0.4,6705.259765625,6.52076923076923
2017-08-27,0.320769230769231,0.85,30.42264150943396,98.875,19.8461538461538,-0.4,6643.52001953125,6.50230769230769
2017-09-03,0.334615384615385,0.85,30.40566037735849,99.2,19.5669230769231,-0.4,6709.22998046875,6.48384615384615
2017-09-10,0.348461538461539,0.85,30.38867924528302,99.275,19.2876923076923,-0.4,6681.81982421875,6.46538461538462
2017-09-17,0.362307692307692,0.85,30.371698113207547,99.35,19.0084615384615,-0.4,6675.08984375,6.44692307692308
2017-09-24,0.376153846153846,0.85,30.354716981132075,99.425,18.7292307692308,-0.4,6700.169921875,6.42846153846154
2017-10-01,0.39,0.85,30.337735849056607,99.5,18.45,-0.4,6881.75,6.41
2017-10-08,0.392857142857143,0.847142857142857,30.32075471698113,99.66,17.2728571428571,-0.4,6859.5,6.37142857142857
2017-10-15,0.395714285714286,0.844285714285714,30.303773584905663,99.82,16.0957142857143,-0.4,6837.22021484375,6.33285714285714
2017-10-22,0.398571428571429,0.841428571428571,30.28679245283019,99.98,14.9185714285714,-0.4,6789.77978515625,6.29428571428571
2017-10-29,0.401428571428571,0.838571428571429,30.26981132075472,100.14,13.7414285714286,-0.4,6901.330078125,6.25571428571429
2017-11-05,0.404285714285714,0.835714285714286,30.252830188679248,100.3,12.5642857142857,-0.4,6984.2998046875,6.21714285714286
2017-11-12,0.407142857142857,0.832857142857143,30.235849056603776,100.425,11.3871428571429,-0.4,6877.14013671875,6.17857142857143
2017-11-19,0.41,0.83,30.218867924528304,100.55,10.21,-0.4,6896.27001953125,6.14
